categoryid,category_name,fsq_name,distance to station,fsq_id,fsq_location
16032,Park,Le Metro Mont-Royal by HomeInMontreal,261,55a855626be5448dfc74f629,"45.5246829812827,-73.5788968205452"
16036,Picnic Area,Parc Drolet-Rachel,350,4c607b7412e5c928cf531f4c,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc Albert Saint-Martin,373,4bec1543a9900f47b2861840,"45.5246829812827,-73.5788968205452"
16026,Monument,Loge335,390,52f998be498ecd8c50e44e50,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc Gilles Lefebvre,424,4c154309a1010f4715c44d18,"45.5246829812827,-73.5788968205452"
16032,Park,La Fontaine Park,475,173f5b1f45c8450ae079f2f8,"45.5246829812827,-73.5788968205452"
16032,Park,Parc Pierre Boucher,494,4e9342de5c5ce36b194789f5,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc Émile-Nelligan,510,504903e5e4b05b0ac37fa427,"45.5246829812827,-73.5788968205452"
16026,Monument,"Rue Laval anmeldelser, Montreal",522,7c37b2917092414506b726bb,"45.5246829812827,-73.5788968205452"
16032,Park,Parc Villeneuve,584,55b267ee498ecddd820c36ce,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc des Açores,599,4c2f57b03896e21e95b5e390,"45.5246829812827,-73.5788968205452"
16032,Park,Parc St-louis,600,4e129ce445dde6c62dde3c69,"45.5246829812827,-73.5788968205452"
16032,Park,Placette Duluth & Laval,611,573b60ac498e1862619c32cd,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc Jean-jacques-olier,628,4ddaae80ae60680f1553cca2,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc Lafontaine Playground,687,4dcb0d158877502200cd17bd,"45.5246829812827,-73.5788968205452"
16032,Park,Parc du Portugal,718,4afdc34af964a5209e2a22e3,"45.5246829812827,-73.5788968205452"
16039,Urban Park,Parc Lafontaine,722,4bd0e56fa8b3a5932fe8645f,"45.5246829812827,-73.5788968205452"
16032,Park,Parc des Amériques,732,4c017ebc4f1ea593b9a46b7d,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc Thérèse-Daviau,747,4d5705afb4deb1f71385187a,"45.5246829812827,-73.5788968205452"
16032,Park,Parc la Fontaine,758,4ad4c06cf964a520cef920e3,"45.5246829812827,-73.5788968205452"
16039,Urban Park,Parc Lafontaine,816,4c8bd07ec37a6dcbb153f17a,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc Napoléon,821,4c372c6eae2da593a655fec5,"45.5246829812827,-73.5788968205452"
16032,Park,Greenpeace Canada,844,4bf9612d5317a593d123017f,"45.5246829812827,-73.5788968205452"
16030,Other Great Outdoors,Conservation de la nature,860,502e88d1e4b0260c916d8184,"45.5246829812827,-73.5788968205452"
16050,Tunnel,Witches of the East,871,633dc43433874f5627296d0f,"45.5246829812827,-73.5788968205452"
16026,Monument,Le 4060,888,43635923cfaa4415e4c6c295,"45.5246829812827,-73.5788968205452"
16014,Farm,Evive Inc,909,4d6953836297721e374dc7b5,"45.5246829812827,-73.5788968205452"
16017,Garden,Les Terrasses Roy,938,59a18b556bdee625cea4257b,"45.5246829812827,-73.5788968205452"
16026,Monument,Berson l & Son,965,1d1c3ddaf08c4e24c4e97c10,"45.5246829812827,-73.5788968205452"
16032,Park,Parc J.-Z.-Léon-Patenaude,988,4c86b065d92ea09374867072,"45.5246829812827,-73.5788968205452"
16037,Playground,Parc louis reitman,1001,4ecfc5d16da162f1bdb469cb,"45.5246829812827,-73.5788968205452"
16032,Park,Parc Jeanne-Mance,1004,4ad4c06cf964a520eaf920e3,"45.5246829812827,-73.5788968205452"
16032,Park,Parc Charles-Mayer,1353,4e1dd206b61c7cb34d95b478,"45.5246829812827,-73.5788968205452"
16026,Monument,Bernard Avenue,9,4ad4c06cf964a520c7f920e3,"45.52222528598142,-73.60668718814848"
16032,Park,Park Behind Cinq Saisons,171,51cb7b3d498e334075b9a4b5,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Saint-Viateur,184,4b785263f964a52033c52ee3,"45.52222528598142,-73.60668718814848"
16026,Monument,Parc Avenue Shoes,205,116875c5b3dc44f8f79f3fed,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Toto-Bissainthe,442,4da0ab4a22a5f04d066bea54,"45.52222528598142,-73.60668718814848"
16037,Playground,Parc Outremont,479,4bafbb00f964a520d31b3ce3,"45.52222528598142,-73.60668718814848"
16017,Garden,Jardins Collectifs d’Outremont En Famille,544,62f187def28eaf34f40853ed,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Lhasa-de-Sela,574,4c366eee2c8020a13c5f8700,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Sans Nom,583,580269bf38fab67ef57b1352,"45.52222528598142,-73.60668718814848"
16037,Playground,Jeux d'eau du Mile-End,598,4c7c151293ef236a6742b70f,"45.52222528598142,-73.60668718814848"
16047,Sculpture Garden,Twilight Sculpture Garden,635,611bcfacf4c5c9425b669ec9,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Beaubien,680,4bcb797c3740b713fe996265,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Interdit,680,51c6f292498e6e1b2439f690,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Pierre-Dansereau,687,627ee8199a03f668245fd7d2,"45.52222528598142,-73.60668718814848"
16032,Park,Parc F.X. Garneau,695,4df283bc52b100c2d7f75246,"45.52222528598142,-73.60668718814848"
16047,Sculpture Garden,Fresques du Viaduc Van Horne,703,4c916f791adc3704354f30d1,"45.52222528598142,-73.60668718814848"
16037,Playground,Parc John F. Kennedy,727,4ba2a8f9f964a5208f0d38e3,"45.52222528598142,-73.60668718814848"
16017,Garden,Garden Plus,741,aee756f508624c26547baf54,"45.52222528598142,-73.60668718814848"
16000,Landmarks and Outdoors,Tube a neige,760,5c01c27864c8e1002ceb4d1a,"45.52222528598142,-73.60668718814848"
16032,Park,Parc Saint Louis,787,4f89712de4b07efb9dc9c5d6,"45.52222528598142,-73.60668718814848"
16045,Roof Deck,Terrasse - Ubisoft Montreal,829,4dcc27418877502200e64c01,"45.52222528598142,-73.60668718814848"
16008,Campground,Apprendre pour comprendre,833,4f779da1e4b055c760dad4f7,"45.52222528598142,-73.60668718814848"
16019,Hiking Trail,Agence Nicolas Rochon,848,4ec5455977c8d695112b412e,"45.52222528598142,-73.60668718814848"
16044,Rock Climbing Spot,Shakti Rock Gym,923,4f91d0d8e4b08d5907a9eb2a,"45.52222528598142,-73.60668718814848"
16014,Farm,Les Produits Pure Spice,943,2be4ed1b586d48fff306cabb,"45.52222528598142,-73.60668718814848"
16037,Playground,Parc Irma-Levasseur,950,4be0515a652b0f4792f57111,"45.52222528598142,-73.60668718814848"
16032,Park,Parc St-Michel,1000,4c6713889cedd13a609d77a1,"45.52222528598142,-73.60668718814848"
16000,Landmarks and Outdoors,North Pole,247,4d3d9e74d2c8f04db2cb6b72,"45.5321322155395,-73.55876013636589"
16032,Park,Parc Walter-Stewart,262,4fb5a215e4b05ee27dd34445,"45.5321322155395,-73.55876013636589"
16033,Dog Park,Parc à chiens du parc des Royaux,270,4c8d5d99f0ce236a7d7020ef,"45.5321322155395,-73.55876013636589"
16032,Park,Parc des Royaux,276,4bf1d07778cec92895dcba86,"45.5321322155395,-73.55876013636589"
16020,Historic and Protected Site,Place des Royaux,364,4c0de789336220a19c72cb77,"45.5321322155395,-73.55876013636589"
16032,Park,Parc Coupal,455,4c21427999282d7f9b5665b0,"45.5321322155395,-73.55876013636589"
16032,Park,Parc Médéric-Martin,499,4c8260e974d7b60c82627fd8,"45.5321322155395,-73.55876013636589"
16032,Park,Parc Magnan,524,52258cfb8bbd808c35478b10,"45.5321322155395,-73.55876013636589"
16032,Park,Parc des Faubourgs,572,4bddfef26198c9b6868a12ff,"45.5321322155395,-73.55876013636589"
16032,Park,Parc des Pompiers,617,4e4eeb18e4cdc76dc9aa0dba,"45.5321322155395,-73.55876013636589"
16033,Dog Park,Parc à chiens du Parc la Fontaine,754,4b9ac3c3f964a5208ad335e3,"45.5321322155395,-73.55876013636589"
16032,Park,Parc Baldwin,762,4ba1799bf964a52022ba37e3,"45.5321322155395,-73.55876013636589"
16032,Park,Tennis Parc Lafontaine,798,4c83bd1dd34ca143dedc3780,"45.5321322155395,-73.55876013636589"
16032,Park,Parc Olivier-Robert,811,4c06e0260ed3c928a4b8787d,"45.5321322155395,-73.55876013636589"
16032,Park,Parc Persillier-Lachapelle,865,4cd1b33bde0f6dcb0ea67263,"45.5321322155395,-73.55876013636589"
16032,Park,Parc des Vétérans,905,4e4eee8b62e14b77e39557de,"45.5321322155395,-73.55876013636589"
16026,Monument,Le Saltus,916,6d142ef46b734cb6f81371ba,"45.5321322155395,-73.55876013636589"
16032,Park,Skatepark Jacques-Cartier,921,500233a5e4b01f40ce46c660,"45.5321322155395,-73.55876013636589"
16039,Urban Park,Parc Lafontaine,970,4c8bd07ec37a6dcbb153f17a,"45.5321322155395,-73.55876013636589"
16017,Garden,L'Atelier Botanique,39099,633ea726af28312247157b30,"45.5321322155395,-73.55876013636589"
16000,Landmarks and Outdoors,North Pole,340,4d3d9e74d2c8f04db2cb6b72,"45.5367,-73.56081"
16032,Park,Parc Baldwin,445,4ba1799bf964a52022ba37e3,"45.5367,-73.56081"
16032,Park,Parc de la Butte-Angus,479,61881e8907d88e2c58f3b387,"45.5367,-73.56081"
16032,Park,Parc Walter-Stewart,484,4fb5a215e4b05ee27dd34445,"45.5367,-73.56081"
16044,Rock Climbing Spot,Nomad Bloc,702,4592bf6e11304147dcf37581,"45.5367,-73.56081"
16014,Farm,Citelab,707,b9cac9b3e6c54f4b0a2a93c4,"45.5367,-73.56081"
16032,Park,Parc Médéric-Martin,756,4c8260e974d7b60c82627fd8,"45.5367,-73.56081"
16032,Park,Parc des Royaux,775,4bf1d07778cec92895dcba86,"45.5367,-73.56081"
16033,Dog Park,Parc à chiens du parc des Royaux,783,4c8d5d99f0ce236a7d7020ef,"45.5367,-73.56081"
16026,Monument,Le Saltus,860,6d142ef46b734cb6f81371ba,"45.5367,-73.56081"
16020,Historic and Protected Site,Place des Royaux,894,4c0de789336220a19c72cb77,"45.5367,-73.56081"
16032,Park,Parc Coupal,911,4c21427999282d7f9b5665b0,"45.5367,-73.56081"
16017,Garden,Arbre Shop,963,5a5931419e0d546ed5618718,"45.5367,-73.56081"
16032,Park,Parc Magnan,974,52258cfb8bbd808c35478b10,"45.5367,-73.56081"
16032,Park,Parc Raymond-Préfontaine,977,4d5f4b5c196ba093d76a0c56,"45.5367,-73.56081"
16037,Playground,Parc des Compagnons-de-Saint-Laurent,1019,4ba3881ff964a520e64438e3,"45.5367,-73.56081"
16017,Garden,L'Atelier Botanique,39572,633ea726af28312247157b30,"45.5367,-73.56081"
16039,Urban Park,Square Saint-Louis,100,4ad4c06cf964a520cbf920e3,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Hilda-Ramacière,144,4dea8a9bd22da22d4ed6fd9e,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc Laval,164,4dc6dc93d164eb9ca0127021,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Jehane-Benoit,290,4c1beb298b3aa5938604985f,"45.516090801970655,-73.5701286792755"
16045,Roof Deck,Toit-terrase du Saguenay,329,4f6a64b9e4b07984c0c18435,"45.516090801970655,-73.5701286792755"
16032,Park,Parc J.-Z.-Léon-Patenaude,351,4c86b065d92ea09374867072,"45.516090801970655,-73.5701286792755"
16017,Garden,Les Terrasses Roy,368,59a18b556bdee625cea4257b,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Ethel-Stark,389,4e21de8ed4c0d32590f3ae36,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc louis reitman,417,4ecfc5d16da162f1bdb469cb,"45.516090801970655,-73.5701286792755"
16026,Monument,Quartier latin,433,42c0decf84ac423f735c4b61,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc Thérèse-Daviau,458,4d5705afb4deb1f71385187a,"45.516090801970655,-73.5701286792755"
16032,Park,Place de la Roumanie,519,5753347fcd1087abae1dafc9,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Devonshire,537,51b4d7c8e4b0e0ce6104d482,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc Jean-jacques-olier,562,4ddaae80ae60680f1553cca2,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc Napoléon,597,4c372c6eae2da593a655fec5,"45.516090801970655,-73.5701286792755"
16026,Monument,Berson l & Son,606,1d1c3ddaf08c4e24c4e97c10,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Jean-Narrache,626,4d6dd226ffedf04dc78e5ac5,"45.516090801970655,-73.5701286792755"
16014,Farm,Reseau Admission,639,4ec00144b6341cd41ed3b356,"45.516090801970655,-73.5701286792755"
16032,Park,Placette Duluth & Laval,650,573b60ac498e1862619c32cd,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc Toussaint-Louverture,656,4e77a9a6b61c22c639266572,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Saint-Jacques,677,56802344498e1c85f3dd3d45,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Paul-Dozois,699,56f1aeb5cd107ea11ad40cdc,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Robert-Prévost,702,4e17b09baeb7eb0120c4299a,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Urbain-Baudreau-Graveline,717,4c103a19b93cc9b6af7d56e0,"45.516090801970655,-73.5701286792755"
16032,Park,Parc St-Jacques,720,4e68441eb61c7d64795403e2,"45.516090801970655,-73.5701286792755"
16026,Monument,Berson Monuments,725,8bc16be67e3e4768f04d5671,"45.516090801970655,-73.5701286792755"
16041,Plaza,Place Pasteur,727,4c20f236132f0f47fd7ea796,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Leo-Pariseau,756,4e2313077d8b71715bbb9122,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Ernest-Ouimet,756,4e4c2605c65bba8554cc12c0,"45.516090801970655,-73.5701286792755"
16017,Garden,Jardin des Hospitalières,760,62d82fb3e4a695179a0927a2,"45.516090801970655,-73.5701286792755"
16026,Monument,Le 4060,765,43635923cfaa4415e4c6c295,"45.516090801970655,-73.5701286792755"
16033,Dog Park,Parc à chiens - rue Saint-André,779,5722caf0498e7db35b82a1bd,"45.516090801970655,-73.5701286792755"
16026,Monument,"Rue Laval anmeldelser, Montreal",790,7c37b2917092414506b726bb,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Victor-T-Daubigny,792,4c53689df5f3d13a47c771f8,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Émilie-Gamelin,799,c2667f96178b4258224e5e52,"45.516090801970655,-73.5701286792755"
16040,Pedestrian Plaza,Promenade des Artistes,806,4df54d0ea809141629a8eb5c,"45.516090801970655,-73.5701286792755"
16032,Park,Place Émilie-Gamelin,810,4c291934360cef3bd635bedc,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc des Açores,819,4c2f57b03896e21e95b5e390,"45.516090801970655,-73.5701286792755"
16017,Garden,Jardin communautaire Ste-Catherine,827,51b4e953498e88f8c35fc168,"45.516090801970655,-73.5701286792755"
16032,Park,Parc des Veterans,831,4c47baf589a6c9b6b8679b88,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Judith-Jasmin,832,4e276ff71f6e88a1545892d1,"45.516090801970655,-73.5701286792755"
16019,Hiking Trail,9201-9389 Quebec Inc,833,090f687855c64bf3a27e4410,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Cite,837,53ebcca4498e86327d52fa47,"45.516090801970655,-73.5701286792755"
16007,Structure,Le 2-22,838,4ed13a71a17c6864e54489b6,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Marcelle-Barthe,846,55edb49a498eb1a8585bc407,"45.516090801970655,-73.5701286792755"
16037,Playground,Corner Pine & Hutchinson,846,4ece59022c5bc35054933bb6,"45.516090801970655,-73.5701286792755"
16032,Park,Parc Marthe-Thiéry,867,4e1f2322e4cd0a382308f0d3,"45.516090801970655,-73.5701286792755"
16032,Park,Volley-Ball Parc Jeanne-Mance,873,4dfe83ba45dd1beaf3442107,"45.516090801970655,-73.5701286792755"
16037,Playground,Parc des vikings,873,4b8b0b52f964a520e68f32e3,"45.516090801970655,-73.5701286792755"
16014,Farm,Reseau Admission,123,4ec00144b6341cd41ed3b356,"45.52051578783967,-73.567695915699"
16032,Park,Parc J.-Z.-Léon-Patenaude,180,4c86b065d92ea09374867072,"45.52051578783967,-73.567695915699"
16032,Park,Parc Jean-Narrache,190,4d6dd226ffedf04dc78e5ac5,"45.52051578783967,-73.567695915699"
16032,Park,Parc Urbain-Baudreau-Graveline,200,4c103a19b93cc9b6af7d56e0,"45.52051578783967,-73.567695915699"
16032,Park,Parc Jehane-Benoit,236,4c1beb298b3aa5938604985f,"45.52051578783967,-73.567695915699"
16037,Playground,Parc Thérèse-Daviau,340,4d5705afb4deb1f71385187a,"45.52051578783967,-73.567695915699"
16032,Park,Parc Victor-T-Daubigny,364,4c53689df5f3d13a47c771f8,"45.52051578783967,-73.567695915699"
16032,Park,Parc Judith-Jasmin,411,4e276ff71f6e88a1545892d1,"45.52051578783967,-73.567695915699"
16039,Urban Park,Square Saint-Louis,429,4ad4c06cf964a520cbf920e3,"45.52051578783967,-73.567695915699"
16032,Park,Parc Robert-Prévost,430,4e17b09baeb7eb0120c4299a,"45.52051578783967,-73.567695915699"
16032,Park,Parc Ernest-Ouimet,482,4e4c2605c65bba8554cc12c0,"45.52051578783967,-73.567695915699"
16032,Park,Parc Marcelle-Barthe,488,55edb49a498eb1a8585bc407,"45.52051578783967,-73.567695915699"
16037,Playground,Parc des vikings,493,4b8b0b52f964a520e68f32e3,"45.52051578783967,-73.567695915699"
16037,Playground,Parc Laval,511,4dc6dc93d164eb9ca0127021,"45.52051578783967,-73.567695915699"
16037,Playground,Parc des Joyeux-Vikings,516,4e2b63e2d164223a6981f32c,"45.52051578783967,-73.567695915699"
16032,Park,Parc Marthe-Thiéry,530,4e1f2322e4cd0a382308f0d3,"45.52051578783967,-73.567695915699"
16039,Urban Park,Parc Lafontaine,539,4bd0e56fa8b3a5932fe8645f,"45.52051578783967,-73.567695915699"
16032,Park,La Fontaine Park,583,173f5b1f45c8450ae079f2f8,"45.52051578783967,-73.567695915699"
16032,Park,Parc Saint-Jacques,600,56802344498e1c85f3dd3d45,"45.52051578783967,-73.567695915699"
16037,Playground,Parc Jean-jacques-olier,601,4ddaae80ae60680f1553cca2,"45.52051578783967,-73.567695915699"
16026,Monument,Quartier latin,606,42c0decf84ac423f735c4b61,"45.52051578783967,-73.567695915699"
16032,Park,Parc Hilda-Ramacière,614,4dea8a9bd22da22d4ed6fd9e,"45.52051578783967,-73.567695915699"
16037,Playground,Parc des Joyeux-Vikings,617,c20ec4a02fcd4daf504ed626,"45.52051578783967,-73.567695915699"
16032,Park,Jardins Ornithologie et compostage,624,50300d67e4b00d67eeed1b36,"45.52051578783967,-73.567695915699"
16032,Park,Parc Persillier-Lachapelle,640,4cd1b33bde0f6dcb0ea67263,"45.52051578783967,-73.567695915699"
16017,Garden,Jardin communautaire Ste-Catherine,643,51b4e953498e88f8c35fc168,"45.52051578783967,-73.567695915699"
16032,Park,Parc la Fontaine,644,4ad4c06cf964a520cef920e3,"45.52051578783967,-73.567695915699"
16008,Campground,Camp Saint-Donat,660,5bb00c7c037d41b59425d343,"45.52051578783967,-73.567695915699"
16041,Plaza,Le Coin du Loup,668,4c95ab3294a0236aaeba9812,"45.52051578783967,-73.567695915699"
16032,Park,Parc de la Fabrique,676,4e1e455f1838e9f93a40a938,"45.52051578783967,-73.567695915699"
16017,Garden,Les Terrasses Roy,690,59a18b556bdee625cea4257b,"45.52051578783967,-73.567695915699"
16033,Dog Park,Parc à chiens - rue Saint-André,702,5722caf0498e7db35b82a1bd,"45.52051578783967,-73.567695915699"
16032,Park,Parc Hector-Charland,729,4e1cde52a809ef911eb6d720,"45.52051578783967,-73.567695915699"
16032,Park,Placette Duluth & Laval,744,573b60ac498e1862619c32cd,"45.52051578783967,-73.567695915699"
16039,Urban Park,Parc Lafontaine,747,4c8bd07ec37a6dcbb153f17a,"45.52051578783967,-73.567695915699"
16033,Dog Park,Parc à chiens du Parc la Fontaine,776,4b9ac3c3f964a5208ad335e3,"45.52051578783967,-73.567695915699"
16037,Playground,Parc de la Bolduc,782,4bfeef10daf9c9b6477df9ef,"45.52051578783967,-73.567695915699"
16037,Playground,Parc louis reitman,787,4ecfc5d16da162f1bdb469cb,"45.52051578783967,-73.567695915699"
16032,Park,Parc P.A.Q.,795,4bb6b736ef159c746b7376f7,"45.52051578783967,-73.567695915699"
16045,Roof Deck,Toit-terrase du Saguenay,829,4f6a64b9e4b07984c0c18435,"45.52051578783967,-73.567695915699"
16032,Park,Parc Émilie-Gamelin,837,c2667f96178b4258224e5e52,"45.52051578783967,-73.567695915699"
16032,Park,Tennis Parc Lafontaine,842,4c83bd1dd34ca143dedc3780,"45.52051578783967,-73.567695915699"
16037,Playground,Parc Napoléon,846,4c372c6eae2da593a655fec5,"45.52051578783967,-73.567695915699"
16032,Park,Parc des Veterans,852,4c47baf589a6c9b6b8679b88,"45.52051578783967,-73.567695915699"
16026,Monument,"Rue Laval anmeldelser, Montreal",852,7c37b2917092414506b726bb,"45.52051578783967,-73.567695915699"
16032,Park,Place Émilie-Gamelin,853,4c291934360cef3bd635bedc,"45.52051578783967,-73.567695915699"
16032,Park,Parc des Pompiers,857,4e4eeb18e4cdc76dc9aa0dba,"45.52051578783967,-73.567695915699"
16032,Park,Parc St-Jacques,860,4e68441eb61c7d64795403e2,"45.52051578783967,-73.567695915699"
16041,Plaza,Place Pasteur,878,4c20f236132f0f47fd7ea796,"45.52051578783967,-73.567695915699"
16000,Landmarks and Outdoors,North Pole,223,4d3d9e74d2c8f04db2cb6b72,"45.53292625574653,-73.56377989053726"
16032,Park,Parc Baldwin,433,4ba1799bf964a52022ba37e3,"45.53292625574653,-73.56377989053726"
16032,Park,Parc des Royaux,467,4bf1d07778cec92895dcba86,"45.53292625574653,-73.56377989053726"
16033,Dog Park,Parc à chiens du parc des Royaux,497,4c8d5d99f0ce236a7d7020ef,"45.53292625574653,-73.56377989053726"
16032,Park,Parc Walter-Stewart,591,4fb5a215e4b05ee27dd34445,"45.53292625574653,-73.56377989053726"
16032,Park,Tennis Parc Lafontaine,601,4c83bd1dd34ca143dedc3780,"45.53292625574653,-73.56377989053726"
16033,Dog Park,Parc à chiens du Parc la Fontaine,635,4b9ac3c3f964a5208ad335e3,"45.53292625574653,-73.56377989053726"
16020,Historic and Protected Site,Place des Royaux,637,4c0de789336220a19c72cb77,"45.53292625574653,-73.56377989053726"
16032,Park,Parc des Pompiers,687,4e4eeb18e4cdc76dc9aa0dba,"45.53292625574653,-73.56377989053726"
16037,Playground,Parc des Compagnons-de-Saint-Laurent,750,4ba3881ff964a520e64438e3,"45.53292625574653,-73.56377989053726"
16039,Urban Park,Parc Lafontaine,758,4c8bd07ec37a6dcbb153f17a,"45.53292625574653,-73.56377989053726"
16037,Playground,Parc Lafontaine Playground,805,4dcb0d158877502200cd17bd,"45.53292625574653,-73.56377989053726"
16032,Park,Parc des Faubourgs,817,4bddfef26198c9b6868a12ff,"45.53292625574653,-73.56377989053726"
16032,Park,Parc de la Butte-Angus,849,61881e8907d88e2c58f3b387,"45.53292625574653,-73.56377989053726"
16032,Park,Parc Coupal,849,4c21427999282d7f9b5665b0,"45.53292625574653,-73.56377989053726"
16032,Park,Parc la Fontaine,866,4ad4c06cf964a520cef920e3,"45.53292625574653,-73.56377989053726"
16032,Park,Parc Médéric-Martin,877,4c8260e974d7b60c82627fd8,"45.53292625574653,-73.56377989053726"
16032,Park,Parc Magnan,918,52258cfb8bbd808c35478b10,"45.53292625574653,-73.56377989053726"
16032,Park,Parc Persillier-Lachapelle,925,4cd1b33bde0f6dcb0ea67263,"45.53292625574653,-73.56377989053726"
16017,Garden,Arbre Shop,927,5a5931419e0d546ed5618718,"45.53292625574653,-73.56377989053726"
16039,Urban Park,Parc Lafontaine,974,4bd0e56fa8b3a5932fe8645f,"45.53292625574653,-73.56377989053726"
16032,Park,Parc des Vétérans,1173,4e4eee8b62e14b77e39557de,"45.53292625574653,-73.56377989053726"
16032,Park,Parc Charles-Mayer,1316,4e1dd206b61c7cb34d95b478,"45.53292625574653,-73.56377989053726"
16017,Garden,L'Atelier Botanique,39438,633ea726af28312247157b30,"45.53292625574653,-73.56377989053726"
16032,Park,Parc à pétanques du Parc Laurier,275,4e1cd23218a81211e99619c9,"45.5358215436799,-73.58710169792175"
16033,Dog Park,Parc Canin Père-Marquette,395,4dc6fb75d22dafda2fcb1ed5,"45.5358215436799,-73.58710169792175"
16032,Park,Parc Sir-Wilfrid-Laurier,410,4bd49c8b6798ef3b6e02628d,"45.5358215436799,-73.58710169792175"
16037,Playground,Aire de Jeu du Parc Laurier,480,5b0ffa38ad178900396aa814,"45.5358215436799,-73.58710169792175"
16032,Park,Parc Étienne-Des-Marteau,541,4bb9132d98c7ef3b5ec33102,"45.5358215436799,-73.58710169792175"
16032,Park,Parc des Carrières,545,4e491fada809fb2fa40d2e5b,"45.5358215436799,-73.58710169792175"
16032,Park,Parc Père Marquette,555,4b95cde7f964a520d4b334e3,"45.5358215436799,-73.58710169792175"
16032,Park,Parc de Lorimier,575,4ba1788af964a520d6b937e3,"45.5358215436799,-73.58710169792175"
16032,Park,Parc Ludger-Duvernay,645,507d8967e4b0ba32656ab820,"45.5358215436799,-73.58710169792175"
16048,Stable,Le p'tit pispot des artistes,699,51f5dca9454a40e436c725be,"45.5358215436799,-73.58710169792175"
16000,Landmarks and Outdoors,Raamm,798,51602afee4b0e8039c6be4d7,"45.5358215436799,-73.58710169792175"
16032,Park,Parce Luc-Durand,835,57718a08498e68bc92af36e2,"45.5358215436799,-73.58710169792175"
16032,Park,Greenpeace Canada,916,4bf9612d5317a593d123017f,"45.5358215436799,-73.58710169792175"
16037,Playground,L’île Aux Volcans,937,63794155e88f19381f6f64df,"45.5358215436799,-73.58710169792175"
16008,Campground,Miaou,4796,4e66bc9618a8bf05714ec83a,"45.5358215436799,-73.58710169792175"
16037,Playground,Parc Lafontaine Playground,278,4dcb0d158877502200cd17bd,"45.52932643090091,-73.57480645179749"
16039,Urban Park,Parc Lafontaine,509,4c8bd07ec37a6dcbb153f17a,"45.52932643090091,-73.57480645179749"
16037,Playground,Parc des Compagnons-de-Saint-Laurent,528,4ba3881ff964a520e64438e3,"45.52932643090091,-73.57480645179749"
16032,Park,Parc la Fontaine,546,4ad4c06cf964a520cef920e3,"45.52932643090091,-73.57480645179749"
16032,Park,La Fontaine Park,573,173f5b1f45c8450ae079f2f8,"45.52932643090091,-73.57480645179749"
16032,Park,Tennis Parc Lafontaine,604,4c83bd1dd34ca143dedc3780,"45.52932643090091,-73.57480645179749"
16039,Urban Park,Parc Lafontaine,612,4bd0e56fa8b3a5932fe8645f,"45.52932643090091,-73.57480645179749"
16048,Stable,Le p'tit pispot des artistes,624,51f5dca9454a40e436c725be,"45.52932643090091,-73.57480645179749"
16020,Historic and Protected Site,Société d`histoire et de généalogie du Plateau-Mont-Royala,653,3949df56bb9240075e8793d6,"45.52932643090091,-73.57480645179749"
16033,Dog Park,Parc à chiens du Parc la Fontaine,745,4b9ac3c3f964a5208ad335e3,"45.52932643090091,-73.57480645179749"
16032,Park,Mont Royal,752,418c9bd72df146bba62e328c,"45.52932643090091,-73.57480645179749"
16037,Playground,Parc de la Bolduc,764,4bfeef10daf9c9b6477df9ef,"45.52932643090091,-73.57480645179749"
16032,Park,Parc Denise-Morelle,768,4c96421df7cfa1cd0a89c415,"45.52932643090091,-73.57480645179749"
