,station_id,name,id,empty_slots,has_ebikes,ebikes,slots,renting,returning,latitude,longitude,timestamp
731,57c0b5e9a14b9e2640bd79becd4302f2,Clark / Evans,57c0b5e9a14b9e2640bd79becd4302f2,14,True,1,19,1,1,45.51093100153487,-73.56748484529817,2023-08-28T14:41:43.831000Z
732,17be2f8f5808ea2980f56a1a19273084,Ste-Catherine / St-Laurent,17be2f8f5808ea2980f56a1a19273084,24,True,2,31,1,1,45.50991130818593,-73.56380604207516,2023-08-28T14:41:43.631000Z
733,2de477065bed58974606e104a8906429,LaSalle / 37e avenue,2de477065bed58974606e104a8906429,8,True,1,19,1,1,45.416294661505354,-73.6129005253315,2023-08-28T14:41:44.357000Z
734,f3e045cfad9852a12ed3a7899997b5a9,Place Valois (Valois / Ontario),f3e045cfad9852a12ed3a7899997b5a9,11,True,0,19,1,1,45.54714142711512,-73.54339510202408,2023-08-28T14:41:44.060000Z
735,1878135d03fa93303d3301dc9bac05cf,Sewell / Roy,1878135d03fa93303d3301dc9bac05cf,17,True,2,19,1,1,45.51467743947122,-73.57659816741943,2023-08-28T14:41:43.548000Z
736,1dabd771409b24a0a39dd283a1de05d2,Cartier / Gillford,1dabd771409b24a0a39dd283a1de05d2,14,True,0,15,1,1,45.535287965154666,-73.57738137245178,2023-08-28T14:41:43.723000Z
737,da6c8fd333aec163e9573a5d46910a3b,Guy / Notre-Dame,da6c8fd333aec163e9573a5d46910a3b,14,True,0,23,1,1,45.49003938678748,-73.56714338064194,2023-08-28T14:41:43.440000Z
738,517590026a1b74f9703fa8e8e3ee7cce,Parc Henri-Julien (Legendre / Henri-Julien),517590026a1b74f9703fa8e8e3ee7cce,7,True,3,19,1,1,45.54604066779937,-73.64660114049911,2023-08-28T14:41:44.053000Z
739,f2ceabcf431e79ae367e832282b28e0d,Basile-Routhier / Chabanel,f2ceabcf431e79ae367e832282b28e0d,10,True,3,19,1,1,45.549846830745,-73.64767402410507,2023-08-28T14:41:44.099000Z
740,a84281bfbdcca2e4d26eee6578dedfe5,St-Denis / de Maisonneuve,a84281bfbdcca2e4d26eee6578dedfe5,8,True,2,26,1,1,45.51433912935237,-73.56168508529663,2023-08-28T14:41:43.742000Z
741,352d6c6589d10485af73efe4b2df8660,Métro St-Michel (Shaughnessy / St-Michel),352d6c6589d10485af73efe4b2df8660,4,True,8,15,1,1,45.55897660298603,-73.59951764345168,2023-08-28T14:41:43.427000Z
742,bf23c6acb2ce3ec7d640f90e66509363,Jacques-Casault / Christophe-Colomb,bf23c6acb2ce3ec7d640f90e66509363,3,True,11,19,1,1,45.55195050985087,-73.63022357225418,2023-08-28T14:41:43.597000Z
